# wavelength[A] tau flux flux_error
1.154000e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154100e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154110e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154120e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154130e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154140e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154150e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154160e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154170e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154180e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154190e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154200e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154210e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154220e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154230e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154240e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154250e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154260e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154270e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154280e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154290e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154300e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154310e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154320e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.154330e+03 0.000000e+00 1.000000e+00 1.000000e-01
