# wavelength[A] tau flux flux_error
1.003620e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003630e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003640e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003650e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003660e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003670e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003680e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003690e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003700e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003710e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003720e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003730e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003740e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003750e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003760e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003770e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003780e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003790e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003800e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003810e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003820e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003830e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003840e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003850e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003860e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003870e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003880e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003890e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003900e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003910e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003920e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003930e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003940e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003950e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003960e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003970e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003980e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.003990e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004000e+03 0.000000e+00 1.000000e+00 1.000000e-01
